prog_id,target_name,target_id
106,H089269B,18260
106,H089277,6840
106,H089305,21272
70,H089307,4910
104,H089307,4910
106,H089307,4910
106,H089319,19834
40,H089322,24173
106,H089322,24173
79,H089343,23246
106,H089343,23246
106,H089376,8262
106,H089378,26071
70,H089389,21333
106,H089389,21333
106,H089417,2975
87,H089418,27137
106,H089418,27137
40,H089439,30978
106,H089439,30978
71,H089441,32328
87,H089441,32328
106,H089441,32328
106,H089447,14091
106,H089449,7807
87,H089454,27192
106,H089454,27192
106,H089455,27446
106,H089484,7986
106,H089484A,7988
106,H089484B,7985
106,H089488,23804
106,H089490,25289
87,H089499,33896
106,H089499,33896
40,H089507,25330
106,H089507,25330
106,H089565,26544
71,H089584,31066
106,H089584,31066
106,H089593,22518
87,H089615,33840
106,H089615,33840
106,H089633,1378
106,H089634,27356
70,H089652,19704
106,H089652,19704
106,H089668,24228
106,H089670,25693
71,H089675,28528
106,H089675,28528
106,H089675A,28529
106,H089675B,28527
106,H089685,20746
61,H089707,28277
87,H089707,28277
106,H089707,28277
106,H089708,29187
106,H089744,17393
106,H089747,28917
106,H089758,17483
106,H089760,28825
79,H089774,5690
106,H089774,5690
87,H089777,28695
106,H089777,28695
106,H089793,6345
87,H089795A,26712
106,H089795AB,26713
87,H089795B,26714
70,H089813,3852
106,H089813,3852
79,H089822,23084
106,H089822,23084
106,H089832,32285
40,H089852,32495
106,H089852,32495
106,H089863,18451
40,H089866,6489
106,H089866,6489
106,H089892,14729
79,H089904,14223
106,H089904,14223
106,H089906,5864
66,H089906A,5865
70,H089906A,5865
106,H089906A,5865
66,H089906AB,5864
70,H089906AB,5864
66,H089906B,5863
70,H089906B,5863
106,H089906B,5863
87,H089909,25099
106,H089909,25099
106,H089943,20857
87,H089948,31159
106,H089948,31159
106,H089962,2069
106,H089965,31049
71,H089988,32974
106,H089988,32974
106,H089995,1779
71,H090028,30892
106,H090028,30892
106,H090034,33027
106,H090034B,33028
106,H090043,24058
56,H090044,24991
106,H090044,24991
106,H090045,27751
106,H090052,10972
106,H090054,807
106,H090071,31311
71,H090081,27438
87,H090081,27438
106,H090081,27438
106,H090089,23669
71,H090156,31175
87,H090156,31175
106,H090156,31175
70,H090164,12853
106,H090164,12853
106,H090183,10126
70,H090183A,10127
106,H090183A,10127
70,H090183AB,10126
70,H090183B,10125
106,H090183B,10125
71,H090197,30226
87,H090197,30226
106,H090197,30226
106,H090204,21067
106,H090204A,21066
106,H090204B,21068
106,H090208,4949
106,H090211,23885
106,H090242,29200
106,H090277,14176
106,H090306,24536
87,H090322,28169
106,H090322,28169
71,H090323,29387
106,H090323,29387
70,H090333,19719
106,H090333,19719
106,H090343,23692
106,H090373,2531
106,H090375,26776
106,H090383,19281
106,H090386,1178
40,H090387,27683
106,H090387,27683
71,H090422,32917
106,H090422,32917
106,H090432,28638
106,H090441,12534
70,H090442,11084
106,H090442,11084
106,H090444,6758
106,H090460,7830
87,H090462,28851
106,H090462,28851
79,H090470,17510
106,H090470,17510
106,H090483A,7160
106,H090483B,7161
106,H090493,16532
106,H090494,7975
106,H090508,19993
70,H090508AB,19993
106,H090514,28533
71,H090520,32934
106,H090520,32934
106,H090527,25553
106,H090537,15418
79,H090569,3227
106,H090569,3227
71,H090607,29739
106,H090607,29739
106,H090619,18950
106,H090648,9397
106,H090663,2132
71,H090667,28398
106,H090667,28398
106,H090681,14593
106,H090683,6052
71,H090702,29774
106,H090702,29774
66,H090711,25833
87,H090711,25833
106,H090711,25833
71,H090712,32156
87,H090712,32156
106,H090712,32156
106,H090719,5147
106,H090720,146
106,H090722,28509
106,H090733,13889
71,H090737,30392
106,H090737,30392
106,H090737C,30393
106,H090748,11433
106,H090763,24900
106,H090764,25450
106,H090790,18909
106,H090804,21839
106,H090804B,21838
106,H090807,20546
87,H090812,30782
106,H090812,30782
106,H090823,4717
106,H090839,21774
70,H090839A,21774
79,H090840,16378
106,H090840,16378
70,H090860,17143
106,H090860,17143
106,H090861,12041
106,H090863,1170
104,H090875,22553
106,H090875,22553
106,H090878,11584
106,H090882,24609
106,H090885,33213
87,H090885A,33213
87,H090885B,33212
106,H090885B,33212
106,H090904,2533
70,H090905,434
106,H090905,434
40,H090907,32436
106,H090907,32436
106,H090915,8355
70,H090915A,8354
106,H090915A,8354
70,H090915AB,8355
70,H090915B,8356
106,H090915B,8356
87,H090926,33827
106,H090926,33827
106,H090931,15160
106,H090934,24945
106,H090936,28984
106,H090992,13869
106,H091060,18025
61,H091121,29703
106,H091121,29703
79,H091130,13658
106,H091130,13658
70,H091148,9764
106,H091148,9764
106,H091158,20847
106,H091163,12554
106,H091193,1461
70,H091204,7132
106,H091204,7132
106,H091231,9379
106,H091245,4999
40,H091248,27198
106,H091248,27198
79,H091311,21265
106,H091311,21265
79,H091312,17133
106,H091312,17133
106,H091313,15849
106,H091313B,15848
106,H091316,3011
71,H091320,31714
106,H091320,31714
106,H091332,13042
87,H091345,33763
106,H091345,33763
70,H091347,20146
77,H091347,20146
106,H091347,20146
106,H091348,11563
79,H091365,14628
106,H091365,14628
71,H091369,28670
106,H091369,28670
106,H091379,29234
106,H091386,6929
106,H091394,21808
106,H091410,2237
106,H091453,20923
106,H091480,22016
87,H091489,33123
106,H091489,33123
106,H091527,8673
106,H091527C,8672
106,H091528,28878
106,H091545,11641
106,H091546,10901
106,H091603,18845
106,H091612,2195
79,H091636,2744
106,H091636,2744
106,H091636A,2743
106,H091636B,2742
106,H091638,24940
106,H091669,27853
71,H091682,33845
106,H091682,33845
106,H091686,1822
106,H091702,15502
40,H091728,27532
106,H091728,27532
104,H091738,7153
106,H091738,7153
77,H091752,15205
106,H091752,15205
106,H091772,25146
106,H091772A,25145
106,H091772B,25147
106,H091782,19585
106,H091784,6093
106,H091789,27893
106,H091790,29063
106,H091816,27296
106,H091840,19165
106,H091856,8682
106,H091858,26918
106,H091876,5369
106,H091877,3731
77,H091889,27381
106,H091889,27381
87,H091889A,27381
106,H091901,27862
106,H091909,21566
87,H091920,32388
106,H091920,32388
106,H091933,1418
106,H091934,25933
106,H091948,22615
106,H091950,10369
106,H091962,26491
87,H091962A,26490
106,H091962A,26490
87,H091962AB,26491
87,H091962B,26492
106,H091962B,26492
87,H091980,32431
106,H091980,32431
106,H091981,33017
106,H091981A,33016
87,H091981AB,33017
106,H091981B,33018
106,H091988,7286
106,H091992,27261
106,H091999,17137
106,H092003,27217
106,H092013,6798
106,H092049,11065
106,H092055,27754
106,H092069,27105
106,H092074,21688
106,H092075,17081
106,H092109,5448
106,H092125,13525
106,H092127,5338
106,H092129,372
71,H092156,33314
106,H092156,33314
106,H092168,15982
106,H092184A,1797
106,H092184AB,1798
106,H092184B,1799
106,H092193,19611
106,H092194,13825
106,H092196,6210
40,H092197,6148
106,H092197,6148
106,H092213,27847
56,H092214,28651
106,H092214,28651
106,H092215,28892
106,H092242,8679
40,H092258,29576
106,H092258,29576
106,H092278,19250
106,H092293,2342
70,H092320,22475
106,H092320,22475
106,H092323,2793
106,H092339,3501
106,H092358,29639
106,H092400,19908
87,H092415,28518
106,H092415,28518
87,H092440,28534
106,H092440,28534
106,H092455,12759
106,H092469,27728
70,H092538,23108
106,H092538,23108
87,H092547,27675
106,H092547,27675
106,H092559,23821
40,H092577,27990
106,H092577,27990
106,H092588,24319
87,H092643,33396
106,H092643,33396
71,H092719,27852
87,H092719,27852
106,H092719,27852
79,H092728,22051
106,H092728,22051
40,H092748,7304
106,H092748,7304
106,H092749,1092
106,H092763,23250
106,H092768,12403
79,H092769,10964
106,H092769,10964
70,H092786,19765
104,H092786,19765
106,H092786,19765
56,H092787,19027
106,H092787,19027
106,H092788,24438
40,H092800,28844
106,H092800,28844
40,H092804,32030
106,H092804,32030
106,H092824,10725
79,H092825,9304
106,H092825,9304
106,H092827,24231
70,H092855,19029
106,H092855,19029
106,H092857,1293
106,H092858,589
106,H092882,11392
106,H092885,1282
70,H092903,16741
106,H092903,16741
71,H092919,29146
106,H092919,29146
106,H092939,16184
79,H092941,7948
106,H092941,7948
106,H092945,31085
71,H092987,32625
87,H092987,32625
106,H092987,32625
106,H093017,1693
106,H093033,18810
106,H093046,549
106,H093081,998
70,H093089,20220
106,H093089,20220
79,H093152,13005
106,H093152,13005
106,H093153,288
71,H093199,33151
106,H093199,33151
106,H093213,18337
70,H093215,10721
106,H093215,10721
106,H093216,27055
106,H093257,7562
87,H093277,28614
106,H093277,28614
106,H093291,5425
71,H093307,33432
106,H093307,33432
104,H093330,1376
106,H093330,1376
106,H093351,24302
40,H093381,30918
106,H093381,30918
71,H093385,32762
87,H093385,32762
106,H093385,32762
106,H093393,8349
106,H093397,28750
79,H093427,23057
106,H093427,23057
106,H093431,1992
106,H093470,22087
106,H093471,18590
87,H093489,27897
106,H093489,27897
106,H093521,15789
106,H093527,28310
106,H093527B,28307
106,H093529,30346
106,H093541,20553
106,H093542,5430
40,H093589,29522
106,H093589,29522
71,H093626,30473
106,H093626,30473
106,H093638,24769
106,H093652,8403
106,H093664,17444
79,H093702,3569
106,H093702,3569
106,H093716,8059
106,H093717,6734
106,H093718,2134
106,H093742A,24977
106,H093742AB,24976
106,H093742B,24975
71,H093745,31563
87,H093745,31563
106,H093745,31563
40,H093763,20957
106,H093763,20957
106,H093765,11648
106,H093781,9295
40,H093785,30721
106,H093785,30721
106,H093785A,30720
106,H093785B,30722
71,H093787,31480
106,H093787,31480
106,H093800,25895
104,H093811,20838
106,H093811,20838
106,H093813,28475
71,H093849,31253
106,H093849,31253
106,H093860,13546
106,H093875,22474
106,H093901,9420
70,H093915,19230
106,H093915,19230
106,H093918,25857
71,H093932,28186
87,H093932,28186
106,H093932,28186
71,H093936,32739
106,H093936,32739
106,H093966,6178
106,H094011,22326
106,H094012,2978
106,H094016,28133
14,H094028,8169
70,H094028,8169
106,H094028,8169
40,H094034,32177
106,H094034,32177
106,H094084,21041
106,H094086,13928
106,H094100,24529
106,H094103,31007
106,H094119,18734
40,H094120,6194
106,H094120,6194
106,H094122,24881
106,H094122B,24880
106,H094126,28543
71,H094151,29830
87,H094151,29830
106,H094151,29830
106,H094162,16172
106,H094164A,2357
106,H094164B,2359
79,H094180,293
106,H094180,293
71,H094181,31176
87,H094181,31176
106,H094181,31176
40,H094206,27112
106,H094206,27112
106,H094217,18169
106,H094219,6277
106,H094220A,1492
106,H094220AB,1493
106,H094220B,1494
106,H094247,21499
106,H094264,14351
87,H094268,27197
106,H094268,27197
71,H094270,28693
87,H094270,28693
106,H094270,28693
87,H094280,25913
106,H094280,25913
106,H094291,6636
70,H094292,1470
106,H094292,1470
71,H094310,28745
87,H094310,28745
106,H094310,28745
79,H094334,18000
106,H094334,18000
87,H094340,29595
106,H094340,29595
106,H094362,5266
106,H094363,24458
106,H094374,28000
106,H094383,14317
106,H094386,28260
106,H094387,28372
106,H094388,29485
106,H094399,19502
106,H094399A,19501
106,H094399B,19503
56,H094402,24423
106,H094402,24423
70,H094426,12937
106,H094426,12937
87,H094444,32879
106,H094444,32879
106,H094457,12507
106,H094459,9209
79,H094480,10604
106,H094480,10604
71,H094482,29972
106,H094482,29972
106,H094497,14287
40,H094500,24240
106,H094500,24240
87,H094518,31578
106,H094518,31578
71,H094527,32485
87,H094527,32485
106,H094527,32485
106,H094537,17465
106,H094587,9296
106,H094600,14065
79,H094601,10206
106,H094601,10206
79,H094602,10205
106,H094602,10205
106,H094669,17609
106,H094672,213
106,H094686,23611
70,H094686A,23611
106,H094686AB,23612
70,H094686B,23613
106,H094686B,23613
87,H094690,25519
106,H094690,25519
106,H094705,1949
106,H094706,24093
106,H094707,28532
106,H094718,11542
106,H094722,24666
40,H094729,24283
106,H094729,24283
106,H094747,10607
66,H094765,2329
104,H094765,2329
106,H094765,2329
71,H094771,32265
106,H094771,32265
106,H094794,5226
106,H094807,23870
106,H094818,12221
106,H094832,19601
106,H094834,9804
106,H094835,8746
87,H094838,28788
106,H094838,28788
106,H094848,8499
71,H094853,32184
106,H094853,32184
106,H094864,23856
71,H094877,33482
106,H094877,33482
70,H094880,22470
106,H094880,22470
71,H094891,32720
106,H094891,32720
106,H094915,28347
106,H094927,6055
87,H094964,33807
106,H094964,33807
106,H094979,15545
70,H094979A,15545
70,H094979B,15548
71,H095010,32971
106,H095010,32971
106,H095022,6418
106,H095037,6747
70,H095072,17300
106,H095072,17300
106,H095078,31669
40,H095078N,31668
40,H095078S,31669
71,H095091AB,32314
87,H095091AB,32314
70,H095128,17135
77,H095128,17135
106,H095128,17135
106,H095175,7135
70,H095177,2286
106,H095177,2286
106,H095188,10523
106,H095216,4068
106,H095241,17914
70,H095241A,17914
79,H095256,22950
106,H095256,22950
106,H095268,21438
106,H095272,28992
106,H095280,24825
87,H095280A,24826
106,H095280A,24826
87,H095280B,24824
106,H095280B,24824
106,H095311,9581
106,H095345,1098
106,H095363,11284
70,H095364,9754
106,H095364,9754
70,H095366,5925
106,H095366,5925
106,H095382,1927
106,H095403,29274
79,H095418,21844
106,H095418,21844
106,H095419,12492
40,H095422,27335
106,H095422,27335
71,H095426,32701
106,H095426,32701
106,H095426N,32700
106,H095426S,32702
106,H095438,4558
106,H095484,18443
106,H095485,15407
66,H095486,5697
106,H095486,5697
106,H095490,32303
87,H095502,27333
106,H095502,27333
106,H095506,32713
87,H095506AB,32713
70,H095516,8372
106,H095516,8372
71,H095521,33072
87,H095521,33072
106,H095521,33072
106,H095532,28665
106,H095533,29393
87,H095542,33673
106,H095542,33673
106,H095544,23644
106,H095547,21598
106,H095552,7826
106,H095559,9052
106,H095574,13080
106,H095574A,13081
106,H095574B,13079
71,H095580,29465
106,H095580,29465
79,H095608,8134
106,H095608,8134
71,H095610,32090
87,H095610,32090
106,H095610,32090
40,H095626,28335
106,H095626,28335
106,H095626AB,28334
106,H095626B,28333
70,H095638,22811
106,H095638,22811
106,H095650,8805
106,H095689AB,22821
106,H095690,21482
106,H095690A,21481
106,H095690B,21483
106,H095724,12972
106,H095725,12214
71,H095727,30026
106,H095727,30026
106,H095735,15030
106,H095736,9403
106,H095741,24799
106,H095743,26603
71,H095761,32738
106,H095761,32738
106,H095768,18430
106,H095771,23999
71,H095774,32795
106,H095774,32795
106,H095788,33876
87,H095788AB,33876
106,H095804,10729
106,H095808,27163
106,H095829,13279
71,H095903,30375
106,H095903,30375
106,H095922,23762
106,H095934,16126
40,H095938,26554
106,H095938,26554
106,H095955,23098
106,H095957,13906
14,H095976,16132
106,H095976,16132
70,H095980,1818
106,H095980,1818
40,H096050,29692
106,H096050,29692
106,H096064,25029
87,H096064A,25029
87,H096064BC,25030
106,H096064BC,25030
106,H096076,8362
70,H096094,10430
106,H096094,10430
106,H096097,2309
106,H096105,20445
106,H096106,16140
106,H096108,27262
106,H096162,14723
106,H096167,26838
106,H096183,25800
106,H096183AB,25799
106,H096183B,25798
106,H096218,4884
106,H096220,27108
106,H096270,4968
106,H096272,2249
71,H096276,29535
106,H096276,29535
87,H096290,33794
106,H096290,33794
106,H096296,25388
106,H096345A,5445
106,H096345AB,5444
106,H096345B,5443
106,H096361,935
40,H096363,23776
106,H096363,23776
71,H096367,33381
106,H096367,33381
40,H096375,1666
106,H096375,1666
71,H096380,31243
106,H096380,31243
106,H096400,27582
106,H096401,28092
106,H096418,10619
71,H096423,32876
87,H096423,32876
106,H096423,32876
70,H096433,15365
106,H096433,15365
106,H096436,603
106,H096460,3146
106,H096461,25527
106,H096478A,3697
106,H096478B,3698
70,H096497,8844
106,H096497,8844
106,H096497B,8843
106,H096507,33249
106,H096507B,33248
70,H096511,23655
106,H096511,23655
106,H096527,21116
70,H096527A,21116
70,H096527B,21117
106,H096527B,21117
79,H096528,9380
106,H096528,9380
106,H096529,8164
71,H096553,28243
87,H096553,28243
106,H096553,28243
70,H096574,5303
106,H096574,5303
106,H096612,16205
106,H096624,21071
70,H096626,15297
106,H096626,15297
106,H096641,2880
106,H096658,2076
70,H096679,8455
106,H096679,8455
106,H096691,8476
106,H096692,6058
71,H096700,31315
87,H096700,31315
106,H096700,31315
106,H096709,21305
106,H096735,14384
79,H096738,10158
106,H096738,10158
106,H096833,18490
106,H096834,18009
71,H096843,32157
106,H096843,32157
87,H096850,33638
106,H096850,33638
104,H096853,17586
106,H096853,17586
106,H096855,24196
106,H096926,26861
106,H096936,3428
70,H096937,744
106,H096937,744
106,H096951,14769
32,H096972,23111
106,H096972,23111
106,H096973,19621
106,H096975,6118
104,H097004,17752
106,H097004,17752
70,H097033,23107
106,H097033,23107
87,H097037,26049
106,H097037,26049
87,H097038,27182
106,H097038,27182
70,H097050,23110
106,H097050,23110
106,H097089,26535
106,H097101,12905
106,H097125,21410
106,H097131,31446
79,H097138,23225
106,H097138,23225
106,H097140,22410
106,H097167,17877
106,H097178,20906
106,H097194,17883
70,H097194A,17883
70,H097194B,17877
70,H097194C,17889
106,H097210,21620
106,H097214,27076
40,H097217,32381
106,H097217,32381
106,H097227,7425
106,H097233,28156
79,H097244,5498
106,H097244,5498
106,H097277,29923
79,H097302,21568
106,H097302,21568
106,H097321,21848
14,H097334,14968
34,H097334,14968
70,H097334,14968
106,H097334,14968
70,H097334B,14972
106,H097334B,14972
106,H097336,10151
71,H097342,29717
106,H097342,29717
66,H097343,30430
87,H097343,30430
106,H097343,30430
106,H097354,19201
87,H097356,24159
106,H097356,24159
40,H097358,26644
106,H097358,26644
70,H097371,14978
106,H097371,14978
106,H097385,12466
106,H097390,26799
106,H097455,21671
106,H097461,27887
106,H097494,27513
106,H097503,1348
87,H097507,32159
106,H097507,32159
71,H097517,28963
87,H097517,28963
106,H097517,28963
106,H097523,10385
106,H097561,8110
106,H097584A,23447
106,H097584BD,23445
106,H097584C,23448
79,H097585,23770
106,H097585,23770
106,H097601,21147
79,H097603,8250
106,H097603,8250
106,H097605,2542
106,H097606,697
79,H097633,5915
106,H097633,5915
106,H097645,1872
106,H097657,18044
106,H097658,10699
70,H097711,18670
106,H097711,18670
61,H097783,30031
87,H097783,30031
106,H097783,30031
70,H097832,14981
106,H097832,14981
71,H097841,32860
106,H097841,32860
106,H097855,21102
106,H097855B,21104
70,H097857,17764
106,H097857,17764
106,H097864,29347
106,H097889,22583
106,H097890,14490
106,H097891,1346
106,H097916,645
116,H097916,645
79,H097937,4977
106,H097937,4977
87,H097961,33225
106,H097961,33225
106,H097991,24827
71,H097998,32648
87,H097998,32648
106,H097998,32648
106,H098007,24907
106,H098046,24958
106,H098058,24878
70,H098078,8550
106,H098078,8550
71,H098133,33517
106,H098133,33517
104,H098186,14806
106,H098186,14806
106,H098215,18914
106,H098217,8890
71,H098222,32580
87,H098222,32580
106,H098222,32580
70,H098230,13376
106,H098230,13376
70,H098230-1,13377
30,H098230-1N,13375
30,H098230-1S,13376
106,H098230_1,13377
70,H098231,13375
106,H098231,13375
106,H098248,6140
106,H098261,22849
106,H098262,13941
79,H098280,4519
106,H098280,4519
87,H098281,25274
106,H098281,25274
87,H098284,32410
106,H098284,32410
106,H098344,18505
106,H098345,3591
79,H098353,16106
106,H098353,16106
106,H098354,5450
70,H098354A,5449
106,H098354A,5449
70,H098354AB,5450
70,H098354B,5451
106,H098354B,5451
106,H098356,26795
106,H098366,489
106,H098388,5181
106,H098398,1773
40,H098413,29503
106,H098413,29503
71,H098415,31553
106,H098415,31553
106,H098423,16074
106,H098427,24291
106,H098427B,24292
106,H098428,25622
106,H098430,28097
106,H098439,23800
106,H098451,1951
71,H098459,32704
106,H098459,32704
106,H098526,18649
71,H098553,29329
77,H098553,29329
87,H098553,29329
106,H098553,29329
71,H098554,32506
106,H098554,32506
106,H098562,9533
106,H098563,24334
106,H098572,20830
106,H098574,9163
106,H098574B,9159
87,H098578,29604
106,H098578,29604
71,H098593,30433
106,H098593,30433
70,H098618,22345
106,H098618,22345
106,H098631,1450
106,H098632,737
87,H098640,33792
106,H098640,33792
71,H098649,29976
87,H098649,29976
106,H098649,29976
40,H098651,32325
106,H098651,32325
106,H098664,1900
79,H098673,22013
106,H098673,22013
106,H098687,27928
56,H098697,2103
70,H098697,2103
106,H098697,2103
106,H098712,29550
106,H098712AB,29549
106,H098712B,29548
106,H098727,27489
106,H098736,7210
106,H098736B,7211
106,H098747,2944
106,H098764,30157
71,H098764A,30157
87,H098764A,30157
79,H098772,23015
106,H098772,23015
106,H098790,30244
106,H098800A,30253
106,H098800AB,30252
106,H098800B,30251
106,H098839,18083
106,H098842,10199
106,H098901,12479
106,H098959,1994
106,H098991,29127
106,H099028,3561
106,H099028A,3562
106,H099028B,3560
106,H099029,1100
87,H099076,32589
106,H099076,32589
106,H099088,5318
106,H099107,11326
106,H099109,24255
106,H099111,27114
87,H099116,33374
106,H099116,33374
106,H099121,8292
106,H099121A,8291
106,H099121B,8293
106,H099122,6098
106,H099126,25615
106,H099176,20521
106,H099178,12226
71,H099190,33006
106,H099190,33006
40,H099207,12570
106,H099207,12570
106,H099211,28838
70,H099233,17823
106,H099233,17823
106,H099236,12969
71,H099240,31741
87,H099240,31741
106,H099240,31741
106,H099251,2507
106,H099256,29071
106,H099266,20915
106,H099267,12666
106,H099285,6339
106,H099302,11134
104,H099303,8056
106,H099303,8056
106,H099305,994
106,H099328,4734
106,H099329,1159
106,H099359,9099
106,H099373,14049
67,H099383,32611
106,H099383,32611
70,H099404,3527
106,H099404,3527
70,H099419,8249
106,H099419,8249
106,H099473,11938
106,H099474,10634
106,H099491,917
70,H099491A,917
106,H099492,914
106,H099503AB,14947
70,H099505,8762
104,H099505,8762
106,H099505,8762
40,H099507,26750
106,H099507,26750
70,H099517,23007
106,H099517,23007
106,H099533,14246
106,H099559,19057
106,H099559B,19058
106,H099564,27414
71,H099565,28318
106,H099565,28318
106,H099574,33241
106,H099579,15997
106,H099582,9745
106,H099607,18516
106,H099607A,18517
106,H099607B,18515
106,H099610,27431
106,H099636,3727
40,H099660,18203
106,H099660,18203
106,H099662,9308
106,H099688,8085
106,H099739,850
77,H099747,22822
106,H099747,22822
70,H099748,19772
104,H099748,19772
106,H099748,19772
106,H099750,18704
79,H099787,16534
106,H099787,16534
106,H099787B,16536
106,H099797,3381
106,H099810,15491
106,H099811,6122
106,H099832,12886
106,H099832A,12887
106,H099832B,12888
106,H099833,6304
79,H099859,21920
106,H099859,21920
106,H099865,25113
106,H099885,15035
106,H099901,11050
106,H099904,2393
106,H099915,10306
79,H099945,23648
106,H099945,23648
40,H099946,12660
106,H099946,12660
106,H099949,966
106,H099949A,965
106,H099949B,967
70,H099984,17997
106,H099984,17997
106,H099995,18113
106,H099996,11195
129,H0d166 .33,28889
129,H0d55  .03,20795
129,H0d871 .05,32681
129,H0d89  .11,33204
14,H10,22874
106,H100006,7319
71,H100014,33318
106,H100014,33318
34,H100018,17413
106,H100018,17413
106,H100022,28233
106,H100040,17885
40,H100043,27610
106,H100043,27610
106,H100056,7583
40,H100066,15135
106,H100066,15135
106,H100067,13639
106,H100068,3956
106,H100069,3148
106,H100070,25873
106,H100070B,25872
106,H100088,29494
106,H100129,931
70,H100167,17461
104,H100167,17461
106,H100167,17461
66,H100180,5476
106,H100180,5476
14,H100180A,5476
70,H100180A,5476
70,H100180B,5478
106,H100203,22767
70,H100203AB,22767
106,H100214,21797
106,H100219,29627
106,H100238,25808
106,H100254,15590
106,H100255,12263
106,H100267,4724
106,H100269,23892
106,H100310,21048
106,H100312,10194
106,H100339,7138
40,H100350,31004
106,H100350,31004
106,H100360,16348
106,H100362,3033
106,H100363,27321
106,H100372,13952
106,H100387,7523
106,H100395,32380
71,H100395AB,32380
87,H100395AB,32380
70,H100446,23063
106,H100446,23063
106,H100509,5650
79,H100518,3734
106,H100518,3734
106,H100521,28939
106,H100535,5589
106,H100551,27534
71,H100555,33063
87,H100555,33063
106,H100555,33063
106,H100561,22721
106,H100563,929
106,H100565,25508
71,H100566,28287
106,H100566,28287
40,H100604,30940
106,H100604,30940
106,H100623,31886
87,H100623A,31886
70,H100667,21288
106,H100667,21288
40,H100686,31491
106,H100686,31491
106,H100702,26586
79,H100740,3694
106,H100740,3694
106,H100742,27426
106,H100761,8102
106,H100775,11619
106,H100777,25189
106,H100796,13025
106,H100797,4981
106,H100808,11566
106,H100821,11225
106,H100831A,21805
106,H100831B,21803
71,H100850,32464
87,H100850,32464
106,H100850,32464
71,H100857,33742
106,H100857,33742
71,H100873,28640
87,H100873,28640
106,H100873,28640
106,H100886,7337
106,H100889,26725
106,H100894,32372
106,H100918,19010
106,H100920,24023
106,H100922,27411
106,H100946,15123
106,H100961,10320
2,H101,5567
77,H101,5567
107,H101007,33537
106,H101026,5754
106,H101044,28661
106,H101044N,28660
106,H101044S,28661
106,H101057,20289
87,H101063,31050
106,H101063,31050
71,H101080,31587
106,H101080,31587
71,H101082,33251
106,H101082,33251
106,H101082A,33250
106,H101082B,33252
106,H101091,13496
87,H101093,24278
104,H101093,24278
106,H101093,24278
106,H101107,18122
56,H101112,2818
106,H101112,2818
106,H101113,594
71,H101117,33233
106,H101117,33233
79,H101150,23017
106,H101150,23017
106,H101150A,23016
106,H101150B,23018
106,H101165,1807
106,H101177,18686
70,H101177A,18686
106,H101177B,18685
106,H101181,28625
106,H101194,17026
106,H101197,27149
106,H101198,27704
106,H101199,28481
66,H101206,17713
106,H101206,17713
106,H101207,17368
106,H101207A,17369
106,H101207B,17367
106,H101210,28179
70,H101227,18421
106,H101227,18421
70,H101242,1917
104,H101242,1917
106,H101242,1917
106,H101254,20938
106,H101254B,20936
71,H101259,30242
106,H101259,30242
71,H101285,31362
106,H101285,31362
106,H101289,10531
106,H101289A,10532
106,H101289B,10529
106,H101305,865
106,H101319,18698
106,H101339,25248
71,H101348,32278
106,H101348,32278
106,H101364,23261
106,H101367,25239
71,H101372,33223
106,H101372,33223
40,H101381,23192
106,H101381,23192
106,H101382,21648
106,H101385,29621
106,H101397,9582
106,H101416,10732
106,H101417,8579
106,H101426,470
106,H101439,22614
70,H101444,1108
106,H101444,1108
87,H101472,26308
106,H101472,26308
106,H101484,8569
106,H101485,7001
106,H101486,6658
106,H101501,14342
70,H101501A,14342
106,H101515,24631
106,H101515A,24632
106,H101515B,24630
71,H101530,33628
87,H101530,33628
106,H101530,33628
106,H101534,3661
106,H101535,27371
106,H101548,22415
106,H101557,23092
87,H101563,31110
106,H101563,31110
106,H101581,32878
106,H101588,2872
106,H101589,270
106,H101606,13454
106,H101608,1156
71,H101614,32740
87,H101614,32740
106,H101614,32740
106,H101620,17397
106,H101621,1368
106,H101642,10806
106,H101644,25859
106,H101645,26551
106,H101675,16656
106,H101676,4753
106,H101688,8903
70,H101690,1405
104,H101690,1405
106,H101690,1405
106,H101694,28687
106,H101695,29515
106,H101728,9676
106,H101730,719
106,H101767,21647
106,H101770,8475
106,H101783,2007
106,H101806,15612
40,H101841,11672
106,H101841,11672
106,H101861,29632
106,H101896,27906
56,H101897,28174
106,H101897,28174
70,H101907,6282
106,H101907,6282
106,H101947,33580
71,H101959,31196
87,H101959,31196
106,H101959,31196
106,H101967,18488
71,H101976,33216
87,H101976,33216
106,H101976,33216
106,H101999,16587
70,H102013,21301
106,H102013,21301
106,H102013A,21300
106,H102013B,21299
106,H102036,29608
106,H102080,11395
71,H102117,33444
106,H102117,33444
70,H102121,23082
106,H102121,23082
79,H102124,2603
106,H102124,2603
87,H102136,32727
106,H102136,32727
106,H102142,11319
70,H102158,19560
106,H102158,19560
106,H102161,10392
106,H102180,1696
104,H102195,860
106,H102195,860
71,H102196,28439
106,H102196,28439
67,H102200,32953
106,H102200,32953
106,H102209,5701
106,H102211,2189
106,H102212,2063
106,H102224,19614
106,H102225,16789
71,H102238,33757
87,H102238,33757
106,H102238,33757
87,H102256,32567
106,H102256,32567
40,H102284,25369
106,H102284,25369
87,H102300,30281
106,H102300,30281
71,H102301,30885
106,H102301,30885
106,H102326,23565
